LOCATION,Country,SUBJECT,Subject_1,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Time_1,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-01,Jan-2022,PC,Percentage,0,Units,null,null,6.13221565231648,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-02,Feb-2022,PC,Percentage,0,Units,null,null,7.62308263236022,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-03,Mar-2022,PC,Percentage,0,Units,null,null,9.81837486855405,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-04,Apr-2022,PC,Percentage,0,Units,null,null,8.3446849301246,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-05,May-2022,PC,Percentage,0,Units,null,null,8.72735307114451,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-06,Jun-2022,PC,Percentage,0,Units,null,null,10.2163005017692,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-07,Jul-2022,PC,Percentage,0,Units,null,null,10.7702533940297,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-08,Aug-2022,PC,Percentage,0,Units,null,null,10.5491112158247,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-09,Sep-2022,PC,Percentage,0,Units,null,null,8.87198608003976,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-10,Oct-2022,PC,Percentage,0,Units,null,null,7.2648279228704,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-11,Nov-2022,PC,Percentage,0,Units,null,null,6.80955440051393,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2022-12,Dec-2022,PC,Percentage,0,Units,null,null,5.7076900880104,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-01,Jan-2023,PC,Percentage,0,Units,null,null,5.89087257524117,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-02,Feb-2023,PC,Percentage,0,Units,null,null,6.03430935892646,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-03,Mar-2023,PC,Percentage,0,Units,null,null,3.29565104215086,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-04,Apr-2023,PC,Percentage,0,Units,null,null,4.09592549476134,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-05,May-2023,PC,Percentage,0,Units,null,null,3.19317950896896,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-06,Jun-2023,PC,Percentage,0,Units,null,null,1.89267867993143,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-07,Jul-2023,PC,Percentage,0,Units,null,null,2.32575055007,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-08,Aug-2023,PC,Percentage,0,Units,null,null,2.61551716319775,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-09,Sep-2023,PC,Percentage,0,Units,null,null,3.51604595517726,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-10,Oct-2023,PC,Percentage,0,Units,null,null,3.4678608486702,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-11,Nov-2023,PC,Percentage,0,Units,null,null,3.23145059872055,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2023-12,Dec-2023,PC,Percentage,0,Units,null,null,3.1019390531306,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-01,Jan-1995,PC,Percentage,0,Units,null,null,2.53443077173826,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-02,Feb-1995,PC,Percentage,0,Units,null,null,2.5834755057275,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-03,Mar-1995,PC,Percentage,0,Units,null,null,2.61038488000325,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-04,Apr-1995,PC,Percentage,0,Units,null,null,2.86992623644644,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-05,May-1995,PC,Percentage,0,Units,null,null,2.75085461492057,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-06,Jun-1995,PC,Percentage,0,Units,null,null,2.61761158021712,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-07,Jul-1995,PC,Percentage,0,Units,null,null,2.49648241206031,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-08,Aug-1995,PC,Percentage,0,Units,null,null,2.33904027007475,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-09,Sep-1995,PC,Percentage,0,Units,null,null,2.09901621061854,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-10,Oct-1995,PC,Percentage,0,Units,null,null,2.21612158828679,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-11,Nov-1995,PC,Percentage,0,Units,null,null,2.24956203217073,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1995-12,Dec-1995,PC,Percentage,0,Units,null,null,2.11009174311927,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-01,Jan-1996,PC,Percentage,0,Units,null,null,1.58162454299792,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-02,Feb-1996,PC,Percentage,0,Units,null,null,1.33840183733272,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-03,Mar-1996,PC,Percentage,0,Units,null,null,1.4041176934606,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-04,Apr-1996,PC,Percentage,0,Units,null,null,1.01876885701971,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-05,May-1996,PC,Percentage,0,Units,null,null,0.798465693373515,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-06,Jun-1996,PC,Percentage,0,Units,null,null,0.548567846087528,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-07,Jul-1996,PC,Percentage,0,Units,null,null,0.415751490429857,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-08,Aug-1996,PC,Percentage,0,Units,null,null,0.0824693685202743,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-09,Sep-1996,PC,Percentage,0,Units,null,null,-0.0117032066786217,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-10,Oct-1996,PC,Percentage,0,Units,null,null,-0.19462068428632,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-11,Nov-1996,PC,Percentage,0,Units,null,null,-0.354347572135041,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1996-12,Dec-1996,PC,Percentage,0,Units,null,null,-0.187507324504868,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-01,Jan-1997,PC,Percentage,0,Units,null,null,-0.0625929113527771,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-02,Feb-1997,PC,Percentage,0,Units,null,null,-0.218818380743974,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-03,Mar-1997,PC,Percentage,0,Units,null,null,-0.272267600155598,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-04,Apr-1997,PC,Percentage,0,Units,null,null,-0.0504247313913443,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-05,May-1997,PC,Percentage,0,Units,null,null,0.0660117267891151,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-06,Jun-1997,PC,Percentage,0,Units,null,null,0.557265889871814,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-07,Jul-1997,PC,Percentage,0,Units,null,null,0.597609561753003,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-08,Aug-1997,PC,Percentage,0,Units,null,null,1.1183048852266,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-09,Sep-1997,PC,Percentage,0,Units,null,null,1.47867816316182,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-10,Oct-1997,PC,Percentage,0,Units,null,null,1.50930150930148,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-11,Nov-1997,PC,Percentage,0,Units,null,null,1.54357170769833,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-12,Dec-1997,PC,Percentage,0,Units,null,null,1.64768502211266,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-01,Jan-1998,PC,Percentage,0,Units,null,null,0.696782275111555,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-02,Feb-1998,PC,Percentage,0,Units,null,null,0.603070175438573,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-03,Mar-1998,PC,Percentage,0,Units,null,null,0.347113884555405,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-04,Apr-1998,PC,Percentage,0,Units,null,null,0.139708165166121,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-05,May-1998,PC,Percentage,0,Units,null,null,0.302677532013987,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-06,Jun-1998,PC,Percentage,0,Units,null,null,-0.0387536815997697,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-07,Jul-1998,PC,Percentage,0,Units,null,null,-0.069889341875369,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-08,Aug-1998,PC,Percentage,0,Units,null,null,-0.640279394644932,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-09,Sep-1998,PC,Percentage,0,Units,null,null,-1.16109188773552,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-10,Oct-1998,PC,Percentage,0,Units,null,null,-1.0181343168895,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-11,Nov-1998,PC,Percentage,0,Units,null,null,-1.10448335578219,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-12,Dec-1998,PC,Percentage,0,Units,null,null,-1.21284460187897,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-01,Jan-1999,PC,Percentage,0,Units,null,null,-0.22158295754935,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-02,Feb-1999,PC,Percentage,0,Units,null,null,-0.097314130011668,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-03,Mar-1999,PC,Percentage,0,Units,null,null,0.128259940145352,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-04,Apr-1999,PC,Percentage,0,Units,null,null,0.0581305223996141,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-05,May-1999,PC,Percentage,0,Units,null,null,0.0773754255648356,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-06,Jun-1999,PC,Percentage,0,Units,null,null,0.434209506086697,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-07,Jul-1999,PC,Percentage,0,Units,null,null,0.217585577184589,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-08,Aug-1999,PC,Percentage,0,Units,null,null,0.734231595391521,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-09,Sep-1999,PC,Percentage,0,Units,null,null,1.04247704994556,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-10,Oct-1999,PC,Percentage,0,Units,null,null,0.943213135116265,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-11,Nov-1999,PC,Percentage,0,Units,null,null,0.922250758813918,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-12,Dec-1999,PC,Percentage,0,Units,null,null,1.31348170090034,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-01,Jan-2000,PC,Percentage,0,Units,null,null,0.448046129271023,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-02,Feb-2000,PC,Percentage,0,Units,null,null,0.931229300603941,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-03,Mar-2000,PC,Percentage,0,Units,null,null,1.03252853039359,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-04,Apr-2000,PC,Percentage,0,Units,null,null,0.720399705643137,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-05,May-2000,PC,Percentage,0,Units,null,null,1.00896860986546,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-06,Jun-2000,PC,Percentage,0,Units,null,null,0.841503898710719,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-07,Jul-2000,PC,Percentage,0,Units,null,null,0.802543325708528,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-08,Aug-2000,PC,Percentage,0,Units,null,null,0.872329701857101,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-09,Sep-2000,PC,Percentage,0,Units,null,null,0.870033877425312,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-10,Oct-2000,PC,Percentage,0,Units,null,null,0.972852418672604,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-11,Nov-2000,PC,Percentage,0,Units,null,null,1.30711393869288,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-12,Dec-2000,PC,Percentage,0,Units,null,null,0.977148572747549,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-01,Jan-2001,PC,Percentage,0,Units,null,null,1.50492591730665,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-02,Feb-2001,PC,Percentage,0,Units,null,null,1.39360716491659,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-03,Mar-2001,PC,Percentage,0,Units,null,null,1.65590902105426,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-04,Apr-2001,PC,Percentage,0,Units,null,null,2.63026341088251,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-05,May-2001,PC,Percentage,0,Units,null,null,2.83592942707336,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-06,Jun-2001,PC,Percentage,0,Units,null,null,2.70632368703108,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-07,Jul-2001,PC,Percentage,0,Units,null,null,2.66923076923076,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-08,Aug-2001,PC,Percentage,0,Units,null,null,2.85187178107463,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-09,Sep-2001,PC,Percentage,0,Units,null,null,2.98832150217542,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-10,Oct-2001,PC,Percentage,0,Units,null,null,2.48676644198182,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-11,Nov-2001,PC,Percentage,0,Units,null,null,2.46631651061887,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-12,Dec-2001,PC,Percentage,0,Units,null,null,2.65925022858884,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-01,Jan-2002,PC,Percentage,0,Units,null,null,2.71303018723731,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-02,Feb-2002,PC,Percentage,0,Units,null,null,2.58899676375406,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-03,Mar-2002,PC,Percentage,0,Units,null,null,2.7098529800824,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-04,Apr-2002,PC,Percentage,0,Units,null,null,2.26685151185883,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-05,May-2002,PC,Percentage,0,Units,null,null,1.83848157796799,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-06,Jun-2002,PC,Percentage,0,Units,null,null,1.83742685699377,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-07,Jul-2002,PC,Percentage,0,Units,null,null,1.99670337903648,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-08,Aug-2002,PC,Percentage,0,Units,null,null,1.804932735426,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-09,Sep-2002,PC,Percentage,0,Units,null,null,1.72317954419121,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-10,Oct-2002,PC,Percentage,0,Units,null,null,2.32981569560046,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-11,Nov-2002,PC,Percentage,0,Units,null,null,2.04293886041156,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-12,Dec-2002,PC,Percentage,0,Units,null,null,2.08194166109999,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-01,Jan-2003,PC,Percentage,0,Units,null,null,2.66369047619045,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-02,Feb-2003,PC,Percentage,0,Units,null,null,3.32158099832991,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-03,Mar-2003,PC,Percentage,0,Units,null,null,2.969531939947,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-04,Apr-2003,PC,Percentage,0,Units,null,null,2.1616472484795,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-05,May-2003,PC,Percentage,0,Units,null,null,1.77971056863032,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-06,Jun-2003,PC,Percentage,0,Units,null,null,1.64690382081687,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-07,Jul-2003,PC,Percentage,0,Units,null,null,1.65644397105816,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-08,Aug-2003,PC,Percentage,0,Units,null,null,1.5673751055317,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-09,Sep-2003,PC,Percentage,0,Units,null,null,1.53369763205828,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-10,Oct-2003,PC,Percentage,0,Units,null,null,1.2745560840989,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-11,Nov-2003,PC,Percentage,0,Units,null,null,1.31042516016307,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-12,Dec-2003,PC,Percentage,0,Units,null,null,1.27240338822844,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-01,Jan-2004,PC,Percentage,0,Units,null,null,0.724742716335705,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-02,Feb-2004,PC,Percentage,0,Units,null,null,-0.398706896551707,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-03,Mar-2004,PC,Percentage,0,Units,null,null,-0.160811921523769,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-04,Apr-2004,PC,Percentage,0,Units,null,null,0.215177162530495,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-05,May-2004,PC,Percentage,0,Units,null,null,0.581666726508926,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-06,Jun-2004,PC,Percentage,0,Units,null,null,0.42125729099158,null,null,null
SWE,Sweden,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-07,Jul-2004,PC,Percentage,0,Units,null,null,0.617819206590065,null,null,null
